path,size,mtime,ext,drive
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\matplotlib\mpl-data\images\back.pdf,1623,1757920895.9820921,.pdf,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-tanh.csv,61728,1757920733.5014687,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-sin.csv,59981,1757920733.5004687,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-sinh.csv,61722,1757920733.5004687,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-tan.csv,61728,1757920733.5004687,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log2.csv,70546,1757920733.4994688,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log.csv,11963,1757920733.4984689,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log10.csv,70551,1757920733.4984689,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log1p.csv,61732,1757920733.4984689,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-exp2.csv,60053,1757920733.4974687,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-expm1.csv,61728,1757920733.4974687,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cos.csv,60497,1757920733.4964688,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cosh.csv,62298,1757920733.4964688,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-exp.csv,17903,1757920733.4964688,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arctanh.csv,62768,1757920733.4954689,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cbrt.csv,62275,1757920733.4954689,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arcsin.csv,62768,1757920733.4944685,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arcsinh.csv,61718,1757920733.4944685,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arctan.csv,61734,1757920733.4944685,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arccos.csv,62794,1757920733.4934688,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arccosh.csv,62794,1757920733.4934688,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\sfc64-testset-1.csv,24841,1757920733.3751695,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\sfc64-testset-2.csv,24834,1757920733.3751695,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\pcg64dxsm-testset-2.csv,24840,1757920733.3741693,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\philox-testset-1.csv,24853,1757920733.3741693,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\philox-testset-2.csv,24839,1757920733.3741693,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\pcg64-testset-1.csv,24840,1757920733.3731694,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\pcg64-testset-2.csv,24846,1757920733.3731694,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\pcg64dxsm-testset-1.csv,24834,1757920733.3731694,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\mt19937-testset-1.csv,16845,1757920733.3721693,.csv,C:\
C:\Users\Admin\PycharmProjects\TestProject\.venv\Lib\site-packages\numpy\random\tests\data\mt19937-testset-2.csv,16826,1757920733.3721693,.csv,C:\
C:\Users\Admin\AppData\Local\JetBrains\PyCharm2025.2\log\open-telemetry-metrics.2025-09-15-11-27-08.csv,127600,1757903652.0443606,.csv,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter13_v0.1.pdf,1842186,1757894460.2614923,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter12_v0.1.pdf,3240097,1757894452.1721652,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter11_v0.1.pdf,733125,1757653370.9175315,.pdf,C:\
"C:\Users\Admin\Downloads\강의자료\수도권 지하철 혼잡도 분석 보고서(MLP, 시계열) - 김채원, 김현장, 석상훈, 배유진, 황정민 (1).pdf",932539,1757647837.256494,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\수난사고 손상정도 분석 보고서 찐찐찐찐찐찐최종.pdf,584354,1757647782.6239076,.pdf,C:\
"C:\Users\Admin\Downloads\강의자료\수도권 지하철 혼잡도 분석 보고서(MLP, 시계열) - 김채원, 김현장, 석상훈, 배유진, 황정민.pdf",932539,1757647747.0698137,.pdf,C:\
C:\Users\Admin\AppData\Roaming\Microsoft\Excel\서울시%20지하철%20호선별%20역별%20시간대별%20승하차%20인원%20정보312042321498753093\서울시%20지하철%20호선별%20역별%20시간대별%20승하차%20인원%20정보((Unsaved-312043073375957426)).xlsb,17407673,1757642143.53013,.xlsb,C:\
C:\Users\Admin\AppData\Roaming\Microsoft\Excel\forecast_results312042290678936847\forecast_results((Unsaved-312043042556389647)).xlsb,432376,1757640773.083163,.xlsb,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter10_v0.1.pdf,1210378,1757549330.0660493,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter09_v0.1.pdf,1164046,1757461453.344285,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter08_v0.1.pdf,1295299,1757461429.9973447,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter07_v0.1.pdf,959535,1757298205.0802727,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource0\static\js\plugins\sample-files\assets\Sample Files\Adobe Acrobat Pro DC.pdf,146783,1757270080.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource0\static\js\plugins\sample-files\assets\Sample Files\Adobe Cloud Services.pdf,310539,1757270080.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource0\static\js\plugins\sample-files\assets\Sample Files\Adobe Sign White Paper.pdf,426004,1757270080.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource0\static\js\plugins\sample-files\assets\Sample Files\Bus Schedule.pdf,938116,1757270080.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource0\static\js\plugins\sample-files\assets\Sample Files\Complex Machine.pdf,181439,1757270080.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\WebResources\Resource0\static\js\plugins\on-boarding\images\A12_CrossLarge_24_N.pdf,4108,1757270080.0,.pdf,C:\
C:\Users\Admin\AppData\Local\JetBrains\PyCharm2025.2\log\open-telemetry-metrics.2025-09-05-10-11-58.csv,14216,1757034743.2447045,.csv,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter06_v0.1.pdf,1251765,1757029701.3333623,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter05_v0.1.pdf,5992238,1757029676.0549364,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter05_v0.2.pdf,5992238,1757029676.0549364,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter04_v0.1.pdf,1918075,1756888329.949375,.pdf,C:\
C:\Users\Admin\AppData\Local\JetBrains\PyCharm2025.2\log\open-telemetry-metrics.2025-09-03-04-08-23.csv,5496882,1756859558.3327544,.csv,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter03_v0.1.pdf,1317789,1756859402.5956159,.pdf,C:\
C:\Program Files\JetBrains\PyCharm 2025.2.1.1\help\ReferenceCard.pdf,193166,1756841794.0,.pdf,C:\
C:\Program Files\JetBrains\PyCharm 2025.2.1.1\help\ReferenceCardForMac.pdf,250870,1756841794.0,.pdf,C:\
C:\Users\Admin\AppData\Local\JetBrains\PyCharm2025.2\log\open-telemetry-metrics.2025-09-02-17-44-23.csv,10500107,1756840043.5337036,.csv,C:\
C:\Users\Admin\AppData\Local\JetBrains\PyCharm2025.2\log\open-telemetry-metrics.2025-09-02-15-06-14.csv,1125249,1756797193.4712608,.csv,C:\
C:\Users\Admin\AppData\Local\JetBrains\PyCharm2025.2\log\open-telemetry-metrics.2025-09-02-15-05-38.csv,14502,1756793171.2134962,.csv,C:\
C:\Users\Admin\AppData\Local\JetBrains\PyCharm2025.2\log\open-telemetry-metrics.2025-09-02-15-05-21.csv,14493,1756793125.7496674,.csv,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter02_v0.1.pdf,3418411,1756771409.7727613,.pdf,C:\
C:\Users\Admin\Downloads\강의자료\(강의교안) Python 프로그램 및 데이터 처리_Chapter01_v0.1.pdf,1315642,1756771408.1486404,.pdf,C:\
C:\ProgramData\MSI\AI_Battery\20258_log.csv,15129,1756638400.3583958,.csv,C:\
C:\test\regression.xlsx,1865138,1756436531.8172276,.xlsx,C:\
C:\test\Car_Evaluation.xlsx,57613,1756436531.7910962,.xlsx,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\sklearn\datasets\data\breast_cancer.csv,120483,1756430150.541791,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\sklearn\datasets\data\iris.csv,2885,1756430150.541791,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\sklearn\datasets\data\linnerud_exercise.csv,233,1756430150.541791,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\sklearn\datasets\data\linnerud_physiological.csv,240,1756430150.541791,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\sklearn\datasets\data\wine_data.csv,11336,1756430150.541791,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-tanh.csv,61728,1756430136.4473855,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arccos.csv,62794,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arccosh.csv,62794,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arcsin.csv,62768,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arcsinh.csv,61718,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arctan.csv,61734,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arctanh.csv,62768,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cbrt.csv,62275,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cos.csv,60497,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cosh.csv,62298,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-exp.csv,17903,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-exp2.csv,60053,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-expm1.csv,61728,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log.csv,11963,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log10.csv,70551,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log1p.csv,61732,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log2.csv,70546,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-sin.csv,59981,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-sinh.csv,61722,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-tan.csv,61728,1756430136.4317625,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\mt19937-testset-1.csv,16845,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\mt19937-testset-2.csv,16826,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\pcg64-testset-1.csv,24840,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\pcg64-testset-2.csv,24846,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\pcg64dxsm-testset-1.csv,24834,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\pcg64dxsm-testset-2.csv,24840,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\philox-testset-1.csv,24853,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\philox-testset-2.csv,24839,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\sfc64-testset-1.csv,24841,1756430136.3081908,.csv,C:\
C:\Users\Admin\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\random\tests\data\sfc64-testset-2.csv,24834,1756430136.3081908,.csv,C:\
C:\test\diabetes_train.csv,20962,1756428736.2284117,.csv,C:\
C:\test\diabetes_pred.csv,3007,1756428730.151481,.csv,C:\
C:\ProgramData\MSI\AI_Battery\20257_log.csv,101,1753343418.6155524,.csv,C:\
C:\Users\Admin\Downloads\Portfolio\Portfolio.pdf,3472520,1750695956.0,.pdf,C:\
C:\Users\Admin\Downloads\Portfolio\Township\Script\Plugins\GameDevWare.Serialization\Documentation\README.pdf,159769,1734692728.0,.pdf,C:\
C:\Windows\System32\DriverStore\FileRepository\nvmi.inf_amd64_9a9d1548c06ce277\Display.NvContainer\dlsnetparams.csv,346987,1734441806.0,.csv,C:\
C:\Program Files\Microsoft Office\root\vfs\Windows\SHELLNEW\EXCEL12.XLSX,6148,1733898583.5288944,.xlsx,C:\
C:\Program Files\Microsoft Office\root\Templates\1042\TimeCard.xltx,15176,1733898583.1372004,.xltx,C:\
C:\Program Files\Microsoft Office\root\Templates\1042\SalesReport.xltx,40158,1733898583.1352072,.xltx,C:\
C:\Program Files\Microsoft Office\root\Templates\1042\PersonalMonthlyBudget.xltx,27768,1733898583.1282313,.xltx,C:\
C:\Program Files\Microsoft Office\root\Templates\1042\LoanAmortization.xltx,52344,1733898583.1063037,.xltx,C:\
C:\Program Files\Microsoft Office\root\Templates\1042\ExpenseReport.xltx,16592,1733898583.105307,.xltx,C:\
C:\Program Files\Microsoft Office\root\Templates\1042\BloodPressureTracker.xltx,27549,1733898583.0923505,.xltx,C:\
C:\Program Files\Microsoft Office\root\Templates\1042\BillingStatement.xltx,16209,1733898583.090358,.xltx,C:\
C:\Program Files\Microsoft Office\root\Office16\SAMPLES\SOLVSAMP.XLS,44032,1733898582.8840468,.xls,C:\
C:\Program Files\Microsoft Office\root\Office16\1042\TelemetryLog.xltx,38822,1733898582.5212598,.xltx,C:\
C:\Program Files\Microsoft Office\root\Office16\1042\PROTTPLV.PPT,72192,1733898582.43754,.ppt,C:\
C:\Program Files\Microsoft Office\root\Office16\1042\PROTTPLV.XLS,18432,1733898582.43754,.xls,C:\
C:\Program Files\Microsoft Office\root\Office16\1042\PROTTPLV.DOC,23040,1733898582.4365432,.doc,C:\
C:\Program Files\Microsoft Office\root\Office16\1042\PROTTPLN.XLS,18432,1733898582.4355466,.xls,C:\
C:\Program Files\Microsoft Office\root\Office16\1042\PROTTPLN.PPT,72192,1733898582.4345508,.ppt,C:\
C:\Program Files\Microsoft Office\root\Office16\1042\PROTTPLN.DOC,22528,1733898582.4335532,.doc,C:\
C:\Program Files\Microsoft Office\root\vfs\Windows\SHELLNEW\POWERPOINT.PPTX,0,1733898582.111632,.pptx,C:\
C:\Program Files\Intel\SUR\QUEENCREEK\apptable.csv,2145,1697717306.0,.csv,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\KOR\Dynamic.pdf,76548,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\KOR\Faces.pdf,35227,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\KOR\Hanko.pdf,60097,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\KOR\Pointers.pdf,51999,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\KOR\SignHere.pdf,53364,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\KOR\Standard.pdf,339049,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\KOR\StandardBusiness.pdf,151423,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\IDTemplates\KOR\AdobeID.pdf,22826,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\IDTemplates\KOR\DefaultID.pdf,21526,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\DocTemplates\KOR\template1.pdf,147562,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\DocTemplates\KOR\template2.pdf,159406,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\DocTemplates\KOR\template3.pdf,123819,1612183770.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\1494870C-9912-C184-4CC9-B401-A53F4D8DE290.pdf,186837,1612183768.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\Click on 'Change' to select default PDF handler.pdf,186837,1612183768.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\PDFSigQFormalRep.pdf,468206,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\CompareMarkers.pdf,22347,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\Words.pdf,112498,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\ENU\Dynamic.pdf,57218,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\ENU\Faces.pdf,33013,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\ENU\Pointers.pdf,46897,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\ENU\SignHere.pdf,40726,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\ENU\Standard.pdf,115957,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\plug_ins\Annotations\Stamps\ENU\StandardBusiness.pdf,108763,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\IDTemplates\ENU\AdobeID.pdf,82070,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\IDTemplates\ENU\DefaultID.pdf,80651,1612183766.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\HostedServicesTemplates\ENU\template1.pdf,61370,1612183762.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\DocTemplates\ENU\template1.pdf,15746,1612183762.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\DocTemplates\ENU\template2.pdf,29411,1612183762.0,.pdf,C:\
C:\Program Files\Adobe\Acrobat DC\Acrobat\DocTemplates\ENU\template3.pdf,26248,1612183762.0,.pdf,C:\
C:\Windows\WinSxS\wow64_microsoft-windows-r..t-office-protectors_31bf3856ad364e35_10.0.19041.3636_none_8cb7714fdf31ec17\MsoIrmProtector.doc,24064,1575709761.3025684,.doc,C:\
C:\Windows\WinSxS\wow64_microsoft-windows-r..t-office-protectors_31bf3856ad364e35_10.0.19041.3636_none_8cb7714fdf31ec17\MsoIrmProtector.ppt,8704,1575709761.3025684,.ppt,C:\
C:\Windows\WinSxS\wow64_microsoft-windows-r..t-office-protectors_31bf3856ad364e35_10.0.19041.3636_none_8cb7714fdf31ec17\MsoIrmProtector.xls,13824,1575709761.3025684,.xls,C:\
C:\Windows\SysWOW64\MSDRM\MsoIrmProtector.doc,24064,1575709761.3025684,.doc,C:\
C:\Windows\SysWOW64\MSDRM\MsoIrmProtector.ppt,8704,1575709761.3025684,.ppt,C:\
C:\Windows\SysWOW64\MSDRM\MsoIrmProtector.xls,13824,1575709761.3025684,.xls,C:\
C:\Windows\WinSxS\amd64_microsoft-windows-r..t-office-protectors_31bf3856ad364e35_10.0.19041.3636_none_8262c6fdaad12a1c\MsoIrmProtector.doc,24064,1575709717.269132,.doc,C:\
C:\Windows\WinSxS\amd64_microsoft-windows-r..t-office-protectors_31bf3856ad364e35_10.0.19041.3636_none_8262c6fdaad12a1c\MsoIrmProtector.ppt,8704,1575709717.269132,.ppt,C:\
C:\Windows\WinSxS\amd64_microsoft-windows-r..t-office-protectors_31bf3856ad364e35_10.0.19041.3636_none_8262c6fdaad12a1c\MsoIrmProtector.xls,13824,1575709717.269132,.xls,C:\
C:\Windows\System32\MSDRM\MsoIrmProtector.doc,24064,1575709717.269132,.doc,C:\
C:\Windows\System32\MSDRM\MsoIrmProtector.ppt,8704,1575709717.269132,.ppt,C:\
C:\Windows\System32\MSDRM\MsoIrmProtector.xls,13824,1575709717.269132,.xls,C:\
C:\Users\Admin\Documents\Welcome to Hwp.hwp,23552,1508928022.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Thesis\Thesis1.hwp,14848,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Thesis\Thesis2.hwp,14336,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Thesis\Thesis3.hwp,14848,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Report\Report1.hwp,14336,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Report\Report2.hwp,14848,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Report\Report3.hwp,14848,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Report\Report4.hwp,14336,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Present\Present1.hwp,12800,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Present\Present2.hwp,12800,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Present\Present3.hwp,12800,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Present\Present4.hwp,12800,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Present\Present5.hwp,15360,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Paper\Paper1.hwp,14848,1504614508.0,.hwp,C:\
C:\Program Files (x86)\HNC\Office 2018\HOffice100\Shared\HwpTemplate\Style\ko-KR\Paper\Paper2.hwp,14848,1504614508.0,.hwp,C:\
